fbd4d02d-a1cc-4274-b186-4e6b08942080|317f1883-766d-4639-a7bd-0fea8cacc637|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fbd4d02d-a1cc-4274-b186-4e6b08942080|2cb0a723-3552-44b6-a06f-30334b00f820|22|2|1|7|3|9|4|0|0|2|3|3|3|0|1|2|0|0|9
fbd4d02d-a1cc-4274-b186-4e6b08942080|dd98b9fb-9997-436e-a9a5-c92dea87cab7|15|0|0|4|4|4|4|4|2|2|4|0|1|0|0|2|0|0|10
fbd4d02d-a1cc-4274-b186-4e6b08942080|7e1a196e-70b8-4bba-89f7-e1c345b3156c|18|4|0|4|0|8|0|0|0|1|0|0|0|0|0|1|0|0|0
fbd4d02d-a1cc-4274-b186-4e6b08942080|678bebc4-7cd7-4279-8df7-89a0bad8b8f3|19|3|1|5|1|8|2|0|0|1|3|2|1|0|0|3|0|0|5
fbd4d02d-a1cc-4274-b186-4e6b08942080|564595dc-837a-43a6-8d98-a3a287cdbf9f|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
fbd4d02d-a1cc-4274-b186-4e6b08942080|926f3999-6f5c-45cd-9701-eff750166a08|2|1|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0
fbd4d02d-a1cc-4274-b186-4e6b08942080|b978c4d5-480e-4ef2-b5a1-0062a450937f|22|2|1|5|2|7|3|0|0|1|4|1|3|2|0|3|0|0|7
fbd4d02d-a1cc-4274-b186-4e6b08942080|6c614d9f-c4e5-4119-a396-e0712fdcf7b7|33|8|5|0|0|8|5|1|1|0|1|1|4|2|0|3|0|0|16
fbd4d02d-a1cc-4274-b186-4e6b08942080|9d6a3c61-3f74-451f-84c2-88027707a972|23|1|0|3|1|4|1|2|1|1|2|5|1|0|0|2|0|0|3
fbd4d02d-a1cc-4274-b186-4e6b08942080|134bf529-c46b-4558-8513-a84529fb1cca|25|0|0|11|6|11|6|6|3|3|5|0|2|0|1|4|0|0|15
fbd4d02d-a1cc-4274-b186-4e6b08942080|94a1cead-29d0-4366-84cb-7a9d4e5f6b76|21|3|1|1|0|4|1|2|1|1|1|2|2|2|0|3|0|0|4
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|2684d6d9-27ad-4dbb-8379-2a1751bbbf86|0|1|0|11|7|12|7|2|1|5|7|1|0|2|0|3|0|0|15
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|5cf3a883-0df4-4ae7-919f-7abb1f789e94|0|3|0|4|2|7|2|5|4|0|3|2|1|0|0|2|0|0|8
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|35f73afb-82fe-4f25-b0fb-14876c22b6f3|0|2|1|0|0|2|1|0|0|0|1|0|0|0|0|2|0|0|3
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|9d5b6245-cffb-4556-801f-6ac2cbd5fe4b|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|ea20f65a-d553-4ffa-9aa6-8a56acfc1310|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|d4647a2e-e0eb-4472-857c-e5bdcc369c24|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|0ab3dc7a-bcf8-4d87-acf5-889de302de8e|0|0|0|2|2|2|2|0|0|3|1|0|0|0|0|1|0|0|4
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|f8bca9b6-fa0f-4f59-b61a-b3aec6c613da|0|3|2|6|2|9|4|6|4|4|2|1|1|0|3|1|0|0|14
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|7b94404a-671d-45a0-a36a-5752961dd747|0|4|1|7|1|11|2|6|5|1|1|6|2|1|0|3|0|0|10
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|aa54bffa-50d8-4f14-ab06-0975854bf681|0|0|0|1|1|1|1|0|0|0|3|0|1|0|2|2|0|0|2
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|cb8b608e-bca4-4bb3-bcee-b9ce8f7fc83c|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|0584113c-1f83-4aa0-86c1-e8c40c314a1d|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|720ef2dd-a84a-4a79-ad76-3368e5e8079d|0|3|1|3|1|6|2|2|2|0|1|3|1|1|0|2|0|0|7
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|e0eed913-dba5-4e30-a4f3-0b0bf78a3323|0|5|2|9|5|14|7|4|3|4|2|1|3|3|0|2|0|0|19
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|41ac9716-dba3-47eb-8cfa-1cef17b326b4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|7c1061fa-4f52-46a6-8272-7498692170cd|0|1|0|6|3|7|3|1|0|2|8|0|2|0|2|0|0|0|6
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|d87e0f6f-5a67-4ca7-8d0e-e1cff293eb26|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|52aa60ad-3aef-4bfc-bedc-a7e55bc400b0|0|5|2|4|2|9|4|2|2|0|1|2|3|1|0|4|0|0|12
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|6ab126a1-0e6f-4566-83f9-ea5cd5302777|0|0|0|3|1|3|1|0|0|0|0|0|0|0|0|1|0|0|2
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|dc6b9efe-201f-4f6c-83e6-efb4d1eb08a2|0|1|0|7|7|8|7|7|6|1|3|1|0|1|0|4|0|0|20
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|16bec984-455c-4127-8529-f75e6a959cad|0|1|0|9|6|10|6|3|2|1|2|1|2|1|0|5|0|0|14
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|3b590829-83c8-4f79-80d0-2ff904857e60|0|0|0|10|4|10|4|0|0|3|1|0|5|2|0|2|0|0|8
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|431c971f-4a84-4f5c-95b5-0d440a334ce2|0|5|1|7|3|12|4|2|1|4|6|0|1|1|0|3|0|0|10
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|a0e8752d-ed4c-4916-8942-173376205d9d|0|2|0|0|0|2|0|0|0|0|0|0|1|0|0|2|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|da93222f-3c9b-4c6d-8b6e-cd001e178c86|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|ceab92bd-2f3d-4b41-80dd-0ca541c56991|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|894b2146-554d-402a-949c-737cb43af01c|0|0|0|0|0|0|0|2|1|1|0|0|0|0|0|1|0|0|1
9c7072d3-a7af-4359-b9a8-a30bf63ccebb|66ac79fa-6e16-4b64-ae70-9661c438767b|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|34ab0929-f350-41de-b0cc-a3bfa8a3c478|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|50f876c5-a45b-4ef8-a4c4-3b49d248cded|29|0|0|11|2|11|2|4|4|3|0|1|2|0|0|5|0|0|8
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|8f02a7c4-2abd-413c-8e4f-1536fc8aca2e|4|0|0|1|1|1|1|1|0|0|0|0|0|0|1|1|0|0|2
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|3644e233-050e-4f53-90b8-3a56a9f8f2f6|39|4|0|2|1|6|1|2|2|1|4|4|4|2|1|5|0|0|4
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|55b5539e-e73d-466d-8e17-52a1e34b3446|22|0|0|2|2|2|2|4|3|0|5|1|0|1|2|4|0|0|7
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|7aba699c-f5f3-442c-963d-6ff38e607dd0|10|0|0|0|0|0|0|2|1|0|0|0|0|0|0|1|0|0|1
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|c878e664-0eb6-4012-8b99-bd8033ecb779|5|0|0|0|0|0|0|2|2|1|0|0|1|1|0|1|0|0|2
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|dcfa5196-2cd0-41ee-81d2-44c30e52d31f|29|6|3|1|1|7|4|4|4|1|1|1|0|1|0|5|0|0|15
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|c13c3d80-53f7-4ef9-b1bf-2487b80cedeb|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|67e3101e-6e37-4fec-b663-e0dfac7c7a02|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|160c8a08-74b9-40f6-8f53-edcfdf4fbdf3|45|4|1|16|8|20|9|10|9|1|5|4|6|1|0|3|0|0|28
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|847873b9-124f-4957-8c43-24187cfb20d3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|7490b736-fde8-4314-a664-7147ee91aa46|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|91658c6f-c50c-45bf-9d5b-bbb6819cafaa|43|1|0|8|5|9|5|7|5|3|10|2|3|1|0|3|0|0|15
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|1fa023de-bd7e-4043-813c-573350ddefc6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|8e64a0ac-7d6d-4f6f-bcf1-f1026872e293|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|657ae4fd-4c95-4a1b-8f9e-50d89c26df30|00|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|5f6e7d90-c4e5-4eb6-a0fe-3f5a072faf40|36|1|0|3|1|4|1|2|2|0|3|1|0|0|0|5|0|0|4
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|5204fbe2-168f-4527-8802-ad2d5c63c0a8|22|1|1|1|1|2|2|0|0|0|1|0|1|0|0|2|0|0|5
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|2451b7c1-f729-4b5a-a6b1-dfae92559f43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|670cb289-9375-4335-b922-5acc4f08d7a8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|1e7ffbb0-6278-45f2-8b66-2ee84f5d1d61|28|1|0|3|2|4|2|0|0|0|0|2|2|2|1|1|0|0|4
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|8f66c07b-7b38-4bd3-a95c-5b4e826e6c30|39|3|1|7|4|10|5|3|2|1|2|5|4|0|0|4|0|0|13
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|b37e2aa9-768d-4681-b9df-e8473a79ae6a|37|6|3|9|3|15|6|9|8|0|2|3|4|1|0|5|0|0|23
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|617d62eb-b08d-4fe1-822b-6c87fdb4d8f5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|f87c3418-868c-4adc-abe4-81b4649cb38e|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|ea556c46-104b-4c58-b26e-83b74f958f5b|00|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|d7581774-550f-4113-88d6-85fcd3f45e5a|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|51f2a99d-561f-4a9e-a438-012f372a59e2|23|0|0|2|2|2|2|1|1|0|2|0|1|0|0|5|0|0|5
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|c9650652-50f5-4be1-808b-6bac68a03f66|37|1|0|11|7|12|7|8|7|0|6|0|4|0|0|4|0|0|21
379cc7e3-1d74-4ab8-a6ec-f757fa1121e7|4cd0b8ca-d73c-4b2b-a59c-ab8acae4845f|4|1|1|0|0|1|1|1|0|0|1|0|1|0|0|1|0|0|3
df6348de-ac47-4598-a5d0-9f6aac7b099b|edfc0a31-a8bf-4fea-846e-eb4abed897b9|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|566455cc-7574-41bc-a812-bda036a9e6cc|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|2|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|c04f067c-3161-4b1e-9f5d-ea30682a26d9|18|0|0|2|2|2|2|2|1|0|0|2|3|1|0|3|0|0|5
df6348de-ac47-4598-a5d0-9f6aac7b099b|d4b7bc00-1432-43c0-a405-fd53a379bbcb|34|3|2|4|1|7|3|6|5|1|3|1|0|2|0|4|0|0|13
df6348de-ac47-4598-a5d0-9f6aac7b099b|64df5903-2099-43d9-834a-142601a016dc|32|10|3|8|2|18|5|6|4|2|2|3|1|1|0|1|0|0|17
df6348de-ac47-4598-a5d0-9f6aac7b099b|fbd1613b-b0e1-44d4-aad8-5db4daea7513|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|4e87922b-cf5c-4099-b540-101929c81d3d|19|0|0|4|1|4|1|2|2|1|0|0|0|0|0|2|0|0|4
df6348de-ac47-4598-a5d0-9f6aac7b099b|833de3a0-2c0e-45db-a15f-81314e2816c8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|8d6deb42-15fe-4976-b94d-37c09c8ef5c6|20|0|0|6|5|6|5|4|2|2|1|0|3|0|0|3|0|0|12
df6348de-ac47-4598-a5d0-9f6aac7b099b|6ab74075-0bc4-4c94-8cb4-f07a033d9782|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|5377d0f1-e7b7-4547-9ec4-d3d3fa080f40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|69adbf3c-9bd1-43d5-af92-d66af6956e19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|8fb14f49-04c3-4302-a3cc-00c100ac3d0f|37|5|3|5|2|10|5|0|0|2|7|2|0|0|0|2|0|0|13
df6348de-ac47-4598-a5d0-9f6aac7b099b|71830461-9e42-4a6b-ab61-13858fdd801a|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|71b1e88d-5e8c-420c-84b5-e5406a65c52b|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|a1975c21-fa0a-46b2-b4d9-cf1fc7af370f|37|1|0|9|3|10|3|8|7|3|4|6|6|1|0|0|0|0|13
df6348de-ac47-4598-a5d0-9f6aac7b099b|369fbc1c-77a6-4224-9bc4-7df5343a0461|33|3|2|9|3|12|5|6|6|1|6|7|3|2|0|5|1|0|18
df6348de-ac47-4598-a5d0-9f6aac7b099b|54e78299-0215-46d6-bc96-06f02a05d91c|20|7|2|2|2|9|4|0|0|1|2|0|0|0|0|2|0|0|10
df6348de-ac47-4598-a5d0-9f6aac7b099b|f329d3fb-50f9-4a94-b9dd-048537f679c7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|6f69707e-d228-4f9d-a1a3-e8b21f602a0b|9|1|1|0|0|1|1|0|0|1|0|1|0|2|0|0|0|0|3
df6348de-ac47-4598-a5d0-9f6aac7b099b|a1262222-3faf-49b9-86e0-f4833ad69675|32|3|0|6|4|9|4|0|0|0|2|2|1|2|3|2|0|0|8
df6348de-ac47-4598-a5d0-9f6aac7b099b|2d1d1950-48e8-4e94-944a-952abd7b4184|7|0|0|1|1|1|1|1|0|0|2|0|1|1|0|0|0|0|2
df6348de-ac47-4598-a5d0-9f6aac7b099b|0ec115e9-1486-4384-b87d-d8fe5d125c19|17|0|0|2|1|2|1|0|0|2|1|0|0|0|0|4|0|0|2
df6348de-ac47-4598-a5d0-9f6aac7b099b|f036c735-a5b9-4a5b-9632-4320843f546c|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|a8645aea-0421-435e-a782-21c439e39e33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|20dc494c-1342-449f-bb0f-17e116493a65|37|5|1|7|3|12|4|1|0|0|3|6|3|2|0|1|0|0|9
df6348de-ac47-4598-a5d0-9f6aac7b099b|244db3e8-2f73-4003-b12d-16fcc2ccadc1|13|1|1|3|2|4|3|2|1|0|0|0|1|1|0|2|0|0|8
df6348de-ac47-4598-a5d0-9f6aac7b099b|54b9624e-1f14-4e87-bdc1-b5b02a2196e6|15|0|0|2|2|2|2|3|1|1|2|0|1|0|3|4|0|0|5
df6348de-ac47-4598-a5d0-9f6aac7b099b|c20dba99-9fbd-4e0f-b921-1e872c481bdf|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|8d8cc0b1-4869-46b9-a28b-1f4cd180cb8c|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
df6348de-ac47-4598-a5d0-9f6aac7b099b|e917cd46-4a22-482d-b069-e0c66cbe333d|17|3|3|3|2|6|5|0|0|1|3|0|1|0|0|2|0|0|13
18b6779f-7213-44e9-976c-7fcf5eb2e38f|b8c655c6-e975-451f-8705-96324e5208e8|29|1|0|2|1|3|1|9|6|0|0|5|1|0|0|3|0|0|8
18b6779f-7213-44e9-976c-7fcf5eb2e38f|2e5f7ddb-d331-4953-8e7a-3b64fe8a77e2|4|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|0f01e510-a714-4cd5-bd6f-334006e08853|9|0|0|5|2|5|2|2|1|0|1|0|0|0|0|4|0|0|5
18b6779f-7213-44e9-976c-7fcf5eb2e38f|8158a2ab-b378-4d05-97db-f36fa21e2d72|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|7246a6d8-0dd1-4550-92fb-5c6a2a74acbd|7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|1c68b880-cd4f-4515-aad1-fa46d17bfd81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|1bdeb01c-c643-4908-a829-65e70f3ef80d|32|3|1|5|2|8|3|6|3|0|5|0|2|4|1|2|0|0|10
18b6779f-7213-44e9-976c-7fcf5eb2e38f|fed6a13a-beb6-4376-ac19-a4f5453f4121|29|5|2|5|1|10|3|6|3|2|2|1|1|0|1|2|0|0|11
18b6779f-7213-44e9-976c-7fcf5eb2e38f|6c49fbc8-3501-4254-9dd1-8320e35d3eef|4|0|0|0|0|0|0|2|2|0|0|0|1|0|0|0|0|0|2
18b6779f-7213-44e9-976c-7fcf5eb2e38f|6f94db5a-0bf0-498c-9635-3b5e7e52f860|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|12e236a7-fbcc-4663-96a6-d6ab7a77e9fd|6|1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|76d6a19e-f0ed-4d4f-bddc-3341a1576484|26|0|0|12|6|12|6|13|11|5|10|1|2|0|0|3|0|0|23
18b6779f-7213-44e9-976c-7fcf5eb2e38f|adadd5c4-af49-4287-b02d-4138c1b10870|15|0|0|8|7|8|7|7|3|1|0|0|0|0|0|1|0|0|17
18b6779f-7213-44e9-976c-7fcf5eb2e38f|2dde8402-ab7a-4714-9b6a-20e3faaa42a2|18|0|0|3|1|3|1|2|1|4|2|4|0|3|4|3|0|0|3
18b6779f-7213-44e9-976c-7fcf5eb2e38f|6506a0eb-5c8d-446c-9b79-0af9a97e42eb|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|cb9600de-6351-4c87-a9d6-3e8c730b54a4|21|1|0|8|5|9|5|1|0|6|7|0|0|0|0|2|0|0|10
18b6779f-7213-44e9-976c-7fcf5eb2e38f|714fe831-ea48-43e7-9281-9463a8bb4b75|3|1|1|0|0|1|1|0|0|0|0|0|1|0|0|0|0|0|3
18b6779f-7213-44e9-976c-7fcf5eb2e38f|64773d4a-5924-478c-91c3-23f6e2d9bf9a|25|2|0|5|1|7|1|4|2|1|0|0|1|1|0|4|0|0|4
18b6779f-7213-44e9-976c-7fcf5eb2e38f|3df492ad-812f-4e02-aa9c-07c3f94f45f3|19|0|0|7|4|7|4|1|0|4|6|1|1|0|2|5|0|0|8
18b6779f-7213-44e9-976c-7fcf5eb2e38f|9dc6d2ad-201d-48f1-b346-7495aacd7545|35|0|0|14|8|14|8|5|3|5|2|2|5|0|0|4|0|0|19
18b6779f-7213-44e9-976c-7fcf5eb2e38f|eaaf3fe5-4b22-4221-8963-a33c48f10844|31|3|0|5|1|8|1|7|3|0|3|1|1|0|0|3|0|0|5
18b6779f-7213-44e9-976c-7fcf5eb2e38f|1864bf1b-2008-4d80-9d8e-aecf77b7cd9b|6|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|931cee1e-d7cb-4e00-b565-d78bb8360712|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|0356c4ce-e753-4541-bda3-6fb822a8530c|20|1|1|3|0|4|1|0|0|0|1|0|1|0|0|4|0|0|3
18b6779f-7213-44e9-976c-7fcf5eb2e38f|e48b67e2-ae0d-44b7-a4e2-6157c14dd894|7|0|0|0|0|0|0|0|0|0|1|1|0|0|0|4|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|6f990671-a340-450e-8c5d-406238f215d0|3|1|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|d69dd61d-ab79-4c85-8e9a-328f4e56495f|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|a4eddc48-edb1-4eac-ab72-79dbf3af9332|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|a502a603-1505-4afc-8ea9-ac0e14a6879b|4|0|0|0|0|0|0|0|0|0|3|0|0|0|0|2|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|575f8195-8536-4129-939e-e6bb5b2f015d|3|0|0|1|1|1|1|0|0|0|0|0|0|0|0|1|0|0|2
18b6779f-7213-44e9-976c-7fcf5eb2e38f|dd4523e2-bc10-40c1-acde-d0fc8c7c5664|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
18b6779f-7213-44e9-976c-7fcf5eb2e38f|098ba093-61c5-40db-87a2-1b8e4f224506|32|5|1|6|4|11|5|2|1|0|1|2|3|0|0|1|0|0|12
18b6779f-7213-44e9-976c-7fcf5eb2e38f|46dc5746-b258-4c51-bd3c-8dc5da301169|10|0|0|3|0|3|0|2|1|0|1|0|0|0|1|4|0|0|1
1dbee8c4-fd71-45a2-be6c-ec6277247d0b|4576f4f5-bf04-47bd-8930-61fc4e27525a|25|1|0|1|0|2|0|2|2|0|2|1|0|2|0|2|0|0|2
