30510c1f-8500-48eb-8f90-7cdd70ce55fb|Williams Arena at Minges Coliseum|1 Ficklen Dr|Greenville|NC|USA|27858|8000
6db7f60d-da7a-46df-8da3-28c8836dffd4|U.S. Century Bank Arena|11200 Southwest 8th St|Miami|FL|USA|33199|5000
0a6fb297-ee48-47bb-a7a4-335750c3c452|Tudor Field House|6100 Main Street|Houston|TX|USA|77251|5750
e2ea8c75-958d-4559-8526-37cba6508073|FAU Arena|777 Glades Road|Boca Raton|FL|USA|33431|5000
22069305-c1fd-4501-88a4-1153ac81bb09|Ted Constant Convocation Center|4320 Hampton Blvd|Norfolk|VA|USA|23529|8639
41c85b92-c4a6-4967-9d27-579d67cda2eb|Icardo Center|9001 Stockdale Hwy|Bakersfield|CA|USA|93311|3800
89e1ee55-6768-4c3f-bdc0-c4bb4ed60438|Emil and Patricia Jones Convocation Center|9501 S King Dr|Chicago|IL|USA|60628|7000
d3668215-47f0-4f1a-993b-de4e683c28ae|UCCU Center|800 W University Pkwy|Orem|UT|USA|84058|8500
737ae60d-b84c-4f0b-a310-1f2538258d55|Pan American Center|S Triviz Dr &amp; Payne St|Las Cruces|NM|USA|88003|12482
1ed647ac-63f1-4dab-bca8-c192d96b33c6|KeyArena|305 Harrison Street|Seattle|WA|USA|98109|17072
56bfb904-5b8e-4241-bf79-4c02765df0ec|Swinney Recreation Center|5030 Holmes St|Kansas City|MO|USA|64110|2000
f2b44afd-a410-4a87-800b-e53f9339b03d|UTPA Field House|1201 W University Drive|Edinburg|TX|USA|78539|4000
12be683d-3edb-4513-810a-2700ea0802bc|Cowan Spectrum at Kibbie Dome|S. Rayburn Street|Moscow|ID|USA|83844|7000
fc452f03-c8cb-4471-9566-753b54e70725|Grand Canyon University Arena|3300 West Camelback Road|Phoenix|AZ|USA|85017|5000
505ec6d0-d2ec-4e8b-bbc1-fc0eec75117e|Mabee Center|7777 South Lewis Ave|Tulsa|OK|USA|74171|10550
9e24a4e1-2568-4934-9d17-b7ee6f29997c|Southeastern Louisiana University Center|800 W University Ave|Hammond|LA|USA|70402|7500
a9381815-abb1-4d1c-a05f-30a7a3f66e29|William R. Johnson Coliseum|1936 North Street|Nacogdoches|TX|USA|75961|7203
89aeec29-8563-40fa-8cb8-fa3960fa1ecf|Bernard Johnson Coliseum|1964 Bobby K. Marks Dr|Huntsville|TX|USA|77340|6110
2445f589-822b-46e5-a146-3b47393ee96f|Prather Coliseum|220 Jefferson|Natchitoches|LA|USA|71457|3900
7f903d54-b6eb-48f1-9332-27f635991605|McDermott Center||San Antonio|TX|USA||2000
6f9bfc44-a5f5-4573-94c8-7d5dfa9e5402|Sharp Gymnasium|7502 Fondren Rd|Houston|TX|USA|77074|1500
9470c2f2-baf7-442b-b51b-b534fa7a71d1|Moody Coliseum||Abilene|TX|USA||4600
2575a06f-aca7-42b7-8c57-f6b9290f2506|Stopher Gym|Acadia Dr|Thibodaux|LA|USA|70310|3800
52b23cc3-b543-4a47-b656-65aeae5ba685|Burton Coliseum|7001 Gulf Highway|Lake Charles|LA|USA|70607|8500
7fd64804-c10e-487d-b6de-3774bc91507e|Farris Center|201 Donaghey Ave|Conway|AR|USA|72035|6000
f7ae94e9-d8f7-4471-8f1b-fa51b590b506|Lakefront Arena|6801 Franklin Ave|New Orleans|LA|USA|70122|10000
92d5d5b6-74f2-4fd7-9063-74d758c0aeac|Montagne Center|4400 Martin Luther King Jr Parkway|Beaumont|TX|USA|77710|10080
88c938d4-47ec-45de-bd04-11c53cc36581|American Bank Center|1901 North Shoreline|Corpus Christi|TX|USA|78401|10000
c652d52c-d787-4a99-b50d-546c3a8b8b60|H.O. Clemmons Arena|1200 University Drive|Pine Bluff|AR|USA|71601|4500
f23ac131-4440-422f-914c-7f39b0c8db48|Davey Whitney Complex|Highway 552|Lorman|MS|USA|39096|7000
70869d17-505b-40dd-b7da-392fa823e9fe|Dunn-Oliver Acadome|1595 Robert C. Hatch Dr|Montgomery|AL|USA|36104|7400
f191ce99-dffa-4623-a5fa-326a55bdb1e7|Harrison HPER Complex|14000 Highway 82|Itta Bena|MS|USA|38941|5000
de074131-0d69-4fff-b8cb-4b006c6c92ac|Fredrick C. Hobdy Assembly Center|1234 Grambling Road|Grambling|LA|USA|71245|7500
9631f0ff-7dbd-4c3f-8b66-d1e5fe765df4|William Nicks Building|University Dr|Prairie View|TX|USA|77446|6500
2f12ffa0-432f-4147-810f-1baccff6d116|Elmore Gymnasium|4900 Meridian Street|Normal|AL|USA|35762|6000
60129c5d-721b-4ab3-9d6e-8a0123ad46b3|F. G. Clark Center|798 Harding Blvd|Baton Rouge|LA|USA|70813|7500
e28afaa2-23e8-4139-bebd-51f01828b4cb|Williams Assembly Center|1400 J.R. Lynch Street|Jackson|MS|USA|39217|8000
eb7398c8-d320-48b7-ae56-08fa47bd33f9|H&amp;PE Arena|3100 Cleburne Street|Houston|TX|USA|77004|8100
87898338-017b-4225-a034-43835fd7f6b5|Moore Gymnasium|640 Doctor Mary McLeod Bethune Blvd|Daytona Beach|FL|USA|32114|3000
70a11e03-dbdd-40ec-8856-9c3c1f07d917|Hampton Convocation Center|100 E Queen St|Hampton|VA|USA|23668|7200
5e4b2cce-dd8c-4389-a13a-8b9a382387bc|Burr Gymnasium|2397 6th St NW|Washington DC|DC|USA|20059|2700
01f94951-45ef-4a15-bb87-ad020b4717a6|Tiger Arena|3219 College St|Savannah|GA|USA|31404|6000
8d6c6cbf-919b-4bd4-9ce1-0326f33c1d66|Corbett Sports Center|1601 E Market Street|Greensboro|NC|USA|27411|5700
f9c9e040-125f-4094-896b-eba89855fcb6|Hill Field House|1700 E Cold Spring Ln|Baltimore|MD|USA|21239|4250
ef2ed392-fb1b-42b7-9895-0a12f908e63e|Physical Education Complex|2500 W North Ave|Baltimore|MD|USA|21216|4100
b8227a4f-ecda-4339-8772-d9da08236254|Smith-Hammond-Middleton Memorial Center|300 College Street|Orangeburg|SC|USA|29117|3200
c6d469de-cf8e-4b38-8213-15b28df665d6|Joseph G. Echols Memorial Hall|700 Park Ave|Norfolk|VA|USA|23504|7000
f93c463c-1ebd-4232-96b3-60cc9f483539|Al Lawson Center|1800 Wahnish Way|Tallahassee|FL|USA|32310|9639
ae914cd0-770c-44d3-817d-697556717898|Hytche Athletic Center|11868 College Backbone Rd|Princess Anne|MD|USA|21853|5500
90a9b5f6-70ef-4cbe-848d-7be05be3cf80|McDougald-McLendon Gymnasium|1801 Fayetteville Street|Durham|NC|USA|27707|3056
d6a41efd-92ef-4c0d-8440-a0e4408d713e|Memorial Hall Gym|1200 N DuPont Highway|Dover|DE|USA|19901|3000
c5e846e9-2860-4c55-8352-c3a4587afe27|McCamish Pavilion|965 Fowler St|Atlanta|GA|USA|30332|8600
0acc6624-ac19-4bd8-a789-3b89aa91d1f7|Petersen Events Center|3719 Terrace Street|Pittsburgh|PA|USA|15261|12508
0b2f6987-6c44-456a-b8f9-69daf8c72909|Comcast Center|University of Maryland, 1 Terrapin Trail|College Park|MD|USA|20742|17950
40b34ad2-d371-48eb-b6a7-b9bc58257691|Cassell Coliseum|Washington Street &amp; Spring Road|Blacksburg|VA|USA|24061|9847
0ebba23f-cab2-443c-834f-2f47083803ad|Conte Forum|2601 Beacon St|Chestnut Hill|MA|USA|2467|8606
abbd0316-b3bc-4660-99bf-65b71f6a6221|Lawrence Joel Veterans Memorial Coliseum|2825 University Pkwy|Winston-Salem|NC|USA|27105|14665
5f1a51e1-bdd9-43a2-8743-c37f20265346|PNC Arena|1400 Edward Mill Rd|Raleigh|NC|USA|27607|19722
c43702e3-e8c2-4375-855e-4bbb62177738|John Paul Jones Arena|295 Massie Rd|Charlottesville|VA|USA|22903|14593
ef4e49fe-ad34-43d7-afd4-a004466bf044|BankUnited Center|1245 Dauer Drive|Coral Gables|FL|USA|33146|8000
9ae1ec22-21b6-4eea-b16a-c8deb0cf612a|Edmund P Joyce Center - Purcell Pavilion|113 Joyce Center|South Bend|IN|USA|46556|9149
6cb1f33c-6e4e-47fa-b2dd-5d2c2ab03b64|Carrier Dome|900 Irving Ave|Syracuse|NY|USA|13210|33000
5d43d8e4-91c4-4a21-8e95-710762220402|Donald L. Tucker Center|505 W Pensacola St|Tallahassee|FL|USA|32301|12100
df6020ac-3b07-4686-9380-8ee7cda4d25a|Littlejohn Coliseum|1 Avenue of Champions|Clemson|SC|USA|29631|10000
5a50d887-0605-479c-b6bc-7b1077db5766|Dean Smith Center|Old Nc Highway 10|Chapel Hill|NC|USA|27599|21750
c134cdf8-d1c8-4972-b4f2-8f167261eb50|Cameron Indoor Stadium|301 Whitford Drive|Durham|NC|USA|27706|9314
8ce53c13-866e-4485-a422-8efa5d8987e5|UNF Arena|11852 University of North Fl Dr|Jacksonville|FL|USA|32224|5800
446a1e84-6d3b-4d1a-9902-e3ecc6c94445|G.B. Hodge Center|322 S Church St|Spartanburg|SC|USA|29301|818
6735e27c-1cce-4bd8-bb51-84c6a8170bf9|KSU Convocation Center|1000 Northwest Chastain Rd|Kennesaw|GA|USA|30144|4792
58d556b7-b20e-4125-90bb-d45c343671ae|Edmunds Center|421 North Woodland Boulevard|DeLand|FL|USA|32723|5000
f334df76-6386-4756-a894-d34b3d1ccb00|Alico Arena|FGCU Parkway East|Fort Myers|FL|USA|33913|4500
f18c2342-0b46-40e2-adff-dd447d710d6f|Hawkins Arena|1400 Coleman Avenue|Macon|GA|USA|31207|3500
7b9ba71a-e338-4b3d-82fa-edda216d082a|Allen Arena|One University Park Drive|Nashville|TN|USA|37204|5028
8a3bf667-65e2-4b7e-809f-8d8befcd8f25|Bank of Kentucky Center|500 Nunn Drive|Highland Heights|KY|USA|41099|9400
d6cfe233-8dcd-4da1-a5df-c980242b6168|Mountain States Health Alliance Athletic Center||Johnson City|TN|USA|37614|8539
6052c613-8f47-4e85-8be1-f43e2d134583|Jacksonville Veterans Memorial Arena|300 A Philip Randolph Blvd|Jacksonville|FL|USA|32202|15000
