7cdfcf92-7fe7-46f1-9b66-6912114182e6|Salukis|SIU|45bdb06a-4b54-4c49-bc72-853dc414591d|1d9219c1-696c-42a2-b1be-e8b438795521
aed211c3-23a4-4188-ad70-22c6eba7d765|Bulldogs|DRKE|ad32e921-33cd-43fd-8057-c50dfd97ccb2|1d9219c1-696c-42a2-b1be-e8b438795521
b47d10b8-a2a5-47df-a2f9-7bd0b9d51beb|Braves|BRAD|28a75ff0-62ef-4f4d-befc-927a100fb7f8|1d9219c1-696c-42a2-b1be-e8b438795521
b83de2df-328f-4303-9895-cdff048fb1ed|Bears|MOSU|a77c0fda-7b57-4b36-80f0-6a8d96b7645f|1d9219c1-696c-42a2-b1be-e8b438795521
d8217105-e9c2-4267-9538-3aaeea1ae167|Aces|EVAN|a5d0d6e1-2690-44ba-9dac-0ca68d33b8cb|1d9219c1-696c-42a2-b1be-e8b438795521
f38b58de-3273-4723-a78b-2f918e9aa2d5|Shockers|WICH|0ec88fc4-f268-44b2-9ed7-1c74ebbe15af|1d9219c1-696c-42a2-b1be-e8b438795521
0e4258fa-3154-4c16-b693-adecab184c6c|Cyclones|ISU|5fa4e0d6-a1e9-4ddc-803d-e75916afa21a|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
6ed15092-2670-450a-99c2-61d861e87644|Longhorns|TEX|3c6914ce-a224-4a6d-b742-3f18f7aeec64|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
8ab00d43-840a-4c96-bdee-bf88fa6e3f11|Cowboys|OKST|05b1ffbb-0b0c-4431-b454-e7d70462f5d1|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
b2fda957-e15c-4fb2-8a13-6e58496f561e|Sooners|OKLA|225c0c88-bcd8-471e-a7a4-7cc06685add4|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
d203f38a-a166-4258-bca2-e161b591ecfb|Wildcats|KSU|f49d36b8-5c9d-4dd1-a30c-2cea1899f7bd|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
db6e1cab-3fa3-4a93-a673-8b2a358ff4bf|Bears|BAY|6caffcfc-78c8-45ce-a590-a9cb9550989a|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
f770d3a2-221c-49ce-9c7a-680f7417fe9e|Mountaineers|WVU|c87eb1d1-0732-48fb-9fc5-7a7c6934c957|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
f7fcbb6e-4a55-41ea-ba21-f763ed914467|Horned Frogs|TCU|1819e403-3649-4114-af21-f21d70cceb61|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
f8c705b7-87d3-411a-9c8b-5124daab0469|Red Raiders|TTU|23ab86a8-52a4-46ce-82df-cfc201520643|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
fae4855b-1b64-4b40-a632-9ed345e1e952|Jayhawks|KU|198a412e-f8cd-4a32-bf09-c45831f6c1d2|2853cf4d-6d62-4ec6-8e2c-d69f7a01a557
0dadedb0-2bd3-45e7-91a3-93af6c4e87f2|Trojans|UALR|b30181e3-c980-4668-9c13-5f5ef88aa819|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
10c614fa-9646-46cf-a1fb-5af96772bbb8|Jaguars|USA|d6e5d172-c88f-411d-b421-4b59b9507e44|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
18585f21-1d63-4400-974c-433fd5073c34|Warhawks|ULM|5f3d2fe1-06a6-453a-a4cb-78b00809cb38|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
1e5dc9e4-c60d-487b-8279-dfbec9229faa|Bobcats|TXST|31cccc6f-84fb-4f1c-ab2d-f6db7f5fc955|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
6373b18c-62f6-49bc-bd4c-8959a2466516|Trojans|TROY|ad56c582-5504-41b6-b7be-fe26d4ceddbf|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
63cad858-8654-4956-8438-8fe79cd1208a|Ragin' Cajuns|ULL|704c2bf5-b61f-44c9-abee-71e6d0cae512|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
7c2b372b-b5f0-466e-90cf-880beec57584|Mavericks|UTA|69391650-8df7-49f0-8128-217a57679085|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
881380da-861c-4ab6-a7d2-20699d8ea883|Hilltoppers|WKU|402880b9-2e4d-43e9-860a-791e54c8abda|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
94ea835b-8ce9-4de2-a5b1-971548fea974|Panthers|GAST|c1b8f2a0-57a8-4926-b771-ec50ed06ace2|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
95826e36-ea33-4b51-83a8-7b4cc20999ee|Red Wolves|ARST|9240589b-3f2a-45cb-b592-e6e02f5557a6|302c99fe-6b0a-40ec-8ee7-f15a0355b7b5
500d7223-ecff-494b-9539-28427156c783|Highlanders|NJIT|686ae21d-b81b-4998-be87-d1ef18392335|30ba44da-12b9-4d16-94f8-791c9ebb12b2
1753768d-e46e-40b1-8d69-a8ae5cccec03|Lumberjacks|NAU|a9e8ae08-0f2d-45b5-9bee-ee0f8ed0d166|3126fb79-47a7-4a57-b065-8b9d1bdb660d
1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f|Hornets|SAC|38a364ae-eb4c-4ace-a2e4-c28f3b1b11f5|3126fb79-47a7-4a57-b065-8b9d1bdb660d
4743cb7c-784a-4b95-a380-5471f92f2217|Wildcats|WEB|96d4a6bc-89bb-440f-8a06-1bfef83504c3|3126fb79-47a7-4a57-b065-8b9d1bdb660d
54df21af-8f65-42fc-bc01-8bf750856d70|Eagles|EWU|cff3a947-02b5-44f0-b8fe-c8b5b22b9f73|3126fb79-47a7-4a57-b065-8b9d1bdb660d
6a67ba19-56a8-4dd8-a5ae-9e9f2523c274|Bengals|IDST|8abe4058-b5c2-4ce0-9926-97ac88f6efcc|3126fb79-47a7-4a57-b065-8b9d1bdb660d
79965018-7f6f-4273-9eef-65c99b592b01|Vikings|PRST|e14bfb27-a6e5-4405-ad0f-9b742a61932c|3126fb79-47a7-4a57-b065-8b9d1bdb660d
7e42fa84-68cd-47a6-b49a-18b5414d8084|Bears|UNCO|410dd52e-6fd0-4da9-89a6-c9e434a35fe7|3126fb79-47a7-4a57-b065-8b9d1bdb660d
bec40585-b587-4548-93f5-b7c00b046aea|Bobcats|MTST|3213f809-1a69-4d2e-8a39-66a5b4782c0d|3126fb79-47a7-4a57-b065-8b9d1bdb660d
c7116621-45ed-4ab1-9ad9-dee524120569|Thunderbirds|SUU|436b9f40-6358-4e89-aec7-02ce1c308402|3126fb79-47a7-4a57-b065-8b9d1bdb660d
de8fc8a7-253f-4597-8a48-a0104ef226ae|Fighting Sioux|UND|a6bf0915-b261-444f-887f-e5fa7cc8599a|3126fb79-47a7-4a57-b065-8b9d1bdb660d
e3848467-66c0-41e5-8283-02e3586d8601|Grizzlies|MONT|6017493a-9b75-4a03-8e8a-1ebc69aeeb59|3126fb79-47a7-4a57-b065-8b9d1bdb660d
054c3e85-0552-4549-b123-7e84af6e7b6c|Knights|UCF|c76914a3-7d54-4d6e-be85-cd6ccc69da47|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
1551b3a0-6d10-4ffa-8dfa-73b56f004553|Tigers|MEM|7657c204-a20b-527a-99cb-dc29218462aa|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
1f99a164-d593-4d81-85d5-0d7889d6f486|Cougars|HOU|fb41424a-7fe2-42da-b23f-baf91f94bb79|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
3f4515ea-4472-46b9-ac9e-16d7d8f22a38|Mustangs|SMU|99e88586-1675-4898-b385-3b4e2ded569e|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
55af9c69-3675-4b9b-a882-96640b782fff|Bulls|USF|c73ec71f-c7d7-44e2-8742-33dca785ab2f|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
8598d1b6-106b-4083-a512-2e495729525a|Owls|TEM|c1d792b1-beb9-492a-a6af-a458c6de58e3|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
a17dfc54-415f-49c3-a2e6-d6fa9db18b0a|Bearcats|CIN|a8644cd5-3962-481b-8df9-e529e6361d6a|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
b03bb029-4499-4a2c-9074-5071ed360b21|Scarlet Knights|RUTG|dd352ce9-3282-4d7b-862f-f406eb61aca6|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
b795ddbc-baab-4499-8803-52e8608520ab|Cardinals|LOU|b5f6d7ee-034b-4653-b6da-e0a01ed6f91a|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
efba5350-79bc-47aa-a189-db177b95b491|Huskies|CONN|5754d0d6-6caf-4083-a1e4-267b2df97f60|3b6a48d8-1f9c-484f-8ed0-ef0a540a0efe
2920c5fa-1e86-4958-a7c4-1e97b8e201d8|Wildcats|DAV|32433265-e022-4be1-bcd5-5883fe3155e9|468829d1-8886-4c14-91d1-e6441673b2f6
412e7f0d-fb93-4e6e-be1f-9a4c7490d121|Bulldogs|CIT|0424d202-97b4-4ae3-95ab-308fa98de534|468829d1-8886-4c14-91d1-e6441673b2f6
4c9fb59b-6cec-4b0d-bb0f-628b391d138c|Mocs|CHAT|ec253396-69c1-484e-9eaa-29ab0a76beb7|468829d1-8886-4c14-91d1-e6441673b2f6
612f7f66-1de1-4d42-b842-9a508daab911|Spartans|UNCG|695d3bc9-f1db-4a96-9050-5a90073bbca0|468829d1-8886-4c14-91d1-e6441673b2f6
6b955b96-b736-475e-bffd-e4acf2054169|Eagles|GASO|2a2ec581-1903-41af-bccf-ffddea79e29f|468829d1-8886-4c14-91d1-e6441673b2f6
6bff595c-32cb-4028-837c-c7de2a2107e6|Catamounts|WCU|16debea1-2198-4fa9-a1f0-48aa281b86d4|468829d1-8886-4c14-91d1-e6441673b2f6
87d88c93-29bc-4306-b0a6-87c6f6e80da1|Mountaineers|APP|82a34455-da70-4528-8631-d1c4555d77c2|468829d1-8886-4c14-91d1-e6441673b2f6
8accb91e-6086-41b3-a420-7a82fa442365|Phoenix|ELON|966b6f31-1a6e-41df-a295-054c20073fce|468829d1-8886-4c14-91d1-e6441673b2f6
9916713f-b243-452b-93ae-a2c3ccabf68b|Terriers|WOF|7a660cd8-ae86-4a54-8e8b-1bd27f2dd6bb|468829d1-8886-4c14-91d1-e6441673b2f6
c13f96ba-c79c-452f-9f63-3b45fae4e543|Bulldogs|SAM|d6172d08-407e-4028-a769-4843518a1414|468829d1-8886-4c14-91d1-e6441673b2f6
ca5318f2-48eb-4f6b-896a-966b900aa42f|Paladins|FUR|d8e571a8-3eac-41a7-bbc3-bdf08c40d156|468829d1-8886-4c14-91d1-e6441673b2f6
22984593-0701-4648-b8a8-f6d695238620|Mastodons|IPFW|45657556-c982-480a-a8fd-2e76e7982f74|49665f99-1a5f-434f-b841-ddde229f0eb9
68d2aa5b-714f-4652-96f3-b71e1752413f|Mavericks|NEOM|6db7bae2-879f-40e5-942b-c8b5fdd27db2|49665f99-1a5f-434f-b841-ddde229f0eb9
6ef40534-5fad-4755-84de-7dcbd645d1f0|Jackrabbits|SDST|982c554c-7900-48f0-b75d-a4888280ac16|49665f99-1a5f-434f-b841-ddde229f0eb9
6f676cba-c1f9-45a4-9016-fb408fd525b1|Pioneers|DEN|294938ed-ed6c-4f67-a121-720420ffd76a|49665f99-1a5f-434f-b841-ddde229f0eb9
90ec10eb-38a4-4a69-b072-ef71d294933b|Jaguars|IUPU|7d0a3052-8261-4bfe-bcb8-62af267db35b|49665f99-1a5f-434f-b841-ddde229f0eb9
984e7518-e418-45d5-9797-979b8c2085c1|Bison|NDSU|e342ae66-5a25-4085-883b-2850da784221|49665f99-1a5f-434f-b841-ddde229f0eb9
c946b7ac-5159-4817-93c4-fc9495c6425b|Coyotes|SDAK|6cb58d87-94f0-4093-bc52-baa0fbe8e02a|49665f99-1a5f-434f-b841-ddde229f0eb9
cc9e5424-ab3b-41ec-b2aa-7e8a73d759c6|Leathernecks|WIU|839a82a3-9aec-4cb8-9f26-d4c19b61e7a3|49665f99-1a5f-434f-b841-ddde229f0eb9
11a617d5-af03-4cce-bc8a-51114d9e41fe|49ers|LBSU|ee28a38d-1d9e-41db-8fbd-d1fa52e8a296|5f56da49-5d81-43c3-8652-8b8da40c907f
39d00ef7-320d-47cf-a2fa-859bc24d16b4|Anteaters|UCI|a80809ab-eb56-44fb-857a-2598b43c4c5a|5f56da49-5d81-43c3-8652-8b8da40c907f
3b6293f3-03db-46d2-8793-248963c2d83b|Gauchos|UCSB|c13d8ed7-809f-43bf-8cfc-606185bc46da|5f56da49-5d81-43c3-8652-8b8da40c907f
45439cdb-af7a-4743-936c-dccc76b30877|Mustangs|CP|2a3ef518-358e-492b-bd62-aefe6ffeeaec|5f56da49-5d81-43c3-8652-8b8da40c907f
6b170a32-8445-4cb1-8638-724996c3094b|Highlanders|UCRV|46b89cee-b775-4c80-81b8-5628effbe2b3|5f56da49-5d81-43c3-8652-8b8da40c907f
8aaad1c0-d16e-4b9f-8541-dac670addd71|Aggies|UCD|ffd3dede-744e-46a1-b4c7-e5ac40aa9eb1|5f56da49-5d81-43c3-8652-8b8da40c907f
c009914b-3303-4dee-b915-978aa48a31d0|Titans|CSF|59a06e26-eb99-4f10-b1cc-0f5518f031e6|5f56da49-5d81-43c3-8652-8b8da40c907f
cb732075-23a5-4e71-9037-50a7a002bdb2|Matadors|CSN|71d77907-2374-4969-9d8c-fc7100d47c28|5f56da49-5d81-43c3-8652-8b8da40c907f
d4dc55b3-94fe-4d4f-b0bf-c50c5f064392|Warriors|HAW|2e713b00-8015-42c7-813b-643f41b0d384|5f56da49-5d81-43c3-8652-8b8da40c907f
06d15d35-4955-4fdd-83d9-32d24dbd795b|Miners|UTEP|2b451e94-5eee-4fc7-959a-4ef7e5dac561|6902bb03-02f7-4da4-8261-de5fd2cbd011
10f450ce-143b-4e46-8bfe-52c644b68b07|Mean Green|UNT|3e7d76a6-5c53-463a-82fd-a35e6395c2bd|6902bb03-02f7-4da4-8261-de5fd2cbd011
2959bd24-7007-41ae-a3a3-abdf26888cfc|Golden Hurricane|TLSA|064ff4b5-c041-4221-9f7b-b23b740d57f7|6902bb03-02f7-4da4-8261-de5fd2cbd011
399ad7fb-de60-45a6-a71f-d26e00f1a4ec|Green Wave|TULN|6653af89-47ba-4421-8dbb-154f04c3b25e|6902bb03-02f7-4da4-8261-de5fd2cbd011
3d2f0819-8f3b-4ff3-afd6-6227c469a751|Blue Raiders|MTU|12d526ed-1fbf-4caf-bdf4-f4fceeb95d31|6902bb03-02f7-4da4-8261-de5fd2cbd011
58d8baa3-7624-4b21-a47f-a23df2bf8859|Thundering Herd|MRSH|a9ed84bc-3680-4247-b4ca-01cd01cd847c|6902bb03-02f7-4da4-8261-de5fd2cbd011
6120ac5d-e0f2-4b28-9e6f-ee71596a7e88|Golden Eagles|USM|cbd9a89f-577a-46b7-99e0-b2cb310533e5|6902bb03-02f7-4da4-8261-de5fd2cbd011
63a8fdcf-b51b-4de3-8a57-2a6e41d362ce|Blazers|UAB|b5a34ed8-2c69-431d-9e6e-9b515e28a9ba|6902bb03-02f7-4da4-8261-de5fd2cbd011
8ddbfca9-a931-4908-aa31-9fcd17624b5f|49ers|CHAR|70570fc0-9b6f-41e8-9ad1-2c6cb70af493|6902bb03-02f7-4da4-8261-de5fd2cbd011
8ff733a9-9f93-46de-ba7e-cf6f7e429670|Bulldogs|LT|1ab1ee39-1e10-410b-b7fd-2f93c1d86216|6902bb03-02f7-4da4-8261-de5fd2cbd011
953151f2-1e42-4cb0-a99e-202493a64dcf|Roadrunners|UTSA|40f79a47-0962-487c-90ea-96b57df86fa6|6902bb03-02f7-4da4-8261-de5fd2cbd011
a601205f-3bfe-4052-ac0b-b8f18cf3efd3|Pirates|ECU|30510c1f-8500-48eb-8f90-7cdd70ce55fb|6902bb03-02f7-4da4-8261-de5fd2cbd011
a8ac24ca-3b7a-4610-ad99-042661584c48|Golden Panthers|FIU|6db7f60d-da7a-46df-8da3-28c8836dffd4|6902bb03-02f7-4da4-8261-de5fd2cbd011
bb384635-c3a0-459a-8f13-fcd7177313e5|Owls|RICE|0a6fb297-ee48-47bb-a7a4-335750c3c452|6902bb03-02f7-4da4-8261-de5fd2cbd011
c851131a-5ecd-4670-81bc-b40f4837dd65|Owls|FAU|e2ea8c75-958d-4559-8526-37cba6508073|6902bb03-02f7-4da4-8261-de5fd2cbd011
ce967953-5c50-4220-87b2-99acb9606e84|Monarchs|ODU|22069305-c1fd-4501-88a4-1153ac81bb09|6902bb03-02f7-4da4-8261-de5fd2cbd011
2da57857-b038-4ad3-8199-e3fb339f57d2|Roadrunners|CSB|41c85b92-c4a6-4967-9d27-579d67cda2eb|7265822b-247a-4991-ae8c-0e6f33f6122b
2f8c85a7-54f4-4942-be16-2cbac77c82d7|Cougars|CHS|89e1ee55-6768-4c3f-bdc0-c4bb4ed60438|7265822b-247a-4991-ae8c-0e6f33f6122b
4200f37c-86e0-413e-a5c4-e5edf1e272e7|Wolverines|UVU|d3668215-47f0-4f1a-993b-de4e683c28ae|7265822b-247a-4991-ae8c-0e6f33f6122b
5016fe1a-9571-4d10-bf5b-b9c1b496bd57|Aggies|NMSU|737ae60d-b84c-4f0b-a310-1f2538258d55|7265822b-247a-4991-ae8c-0e6f33f6122b
7e100f63-0b32-49f6-a954-f5b7c8cf48ad|Redhawks|SEA|1ed647ac-63f1-4dab-bca8-c192d96b33c6|7265822b-247a-4991-ae8c-0e6f33f6122b
820c8f26-cf11-4997-b2e2-19f47bd2f72f|Kangaroos|UMKC|56bfb904-5b8e-4241-bf79-4c02765df0ec|7265822b-247a-4991-ae8c-0e6f33f6122b
92456e1e-f48c-4385-96ab-14cb27d18726|Broncs|UTPA|f2b44afd-a410-4a87-800b-e53f9339b03d|7265822b-247a-4991-ae8c-0e6f33f6122b
ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91|Vandals|IDHO|12be683d-3edb-4513-810a-2700ea0802bc|7265822b-247a-4991-ae8c-0e6f33f6122b
f7e6acc3-0778-4de5-940a-d88e20df1159|Antelopes|GC|fc452f03-c8cb-4471-9566-753b54e70725|7265822b-247a-4991-ae8c-0e6f33f6122b
095417ae-62b0-4109-afc4-d92918599dd4|Golden Eagles|ORU|505ec6d0-d2ec-4e8b-bbc1-fc0eec75117e|763ae15d-32b0-476d-aa12-0c7f4a3cd423
55cd5bb4-b030-4a7a-9652-6cebaf81c574|Lions|SELA|9e24a4e1-2568-4934-9d17-b7ee6f29997c|763ae15d-32b0-476d-aa12-0c7f4a3cd423
5ef64f01-86ae-4553-9834-c79cc0859eaf|Lumberjacks|SFA|a9381815-abb1-4d1c-a05f-30a7a3f66e29|763ae15d-32b0-476d-aa12-0c7f4a3cd423
67322042-9c40-4dc2-b33a-4754c02ec82a|Bearkats|SHSU|89aeec29-8563-40fa-8cb8-fa3960fa1ecf|763ae15d-32b0-476d-aa12-0c7f4a3cd423
71874e7e-8260-43f9-bb7c-65f267dbe8ce|Demons|NWST|2445f589-822b-46e5-a146-3b47393ee96f|763ae15d-32b0-476d-aa12-0c7f4a3cd423
912671c7-19fd-451b-813e-885485427820|Cardinals|IW|7f903d54-b6eb-48f1-9332-27f635991605|763ae15d-32b0-476d-aa12-0c7f4a3cd423
95a27dc5-16d5-4745-9adb-34c41e1444e8|Huskies|HBU|6f9bfc44-a5f5-4573-94c8-7d5dfa9e5402|763ae15d-32b0-476d-aa12-0c7f4a3cd423
a52b2ece-1f87-45b5-ae1e-8d0920479965|Wildcats|AC|9470c2f2-baf7-442b-b51b-b534fa7a71d1|763ae15d-32b0-476d-aa12-0c7f4a3cd423
c0d19efd-d40c-4e32-8e90-dbcb28178b5d|Colonels|NICH|2575a06f-aca7-42b7-8c57-f6b9290f2506|763ae15d-32b0-476d-aa12-0c7f4a3cd423
d2ef641c-70e4-48bb-b40d-ac654d179205|Cowboys|MCNS|52b23cc3-b543-4a47-b656-65aeae5ba685|763ae15d-32b0-476d-aa12-0c7f4a3cd423
dfc2dfb7-aa67-4c48-99c9-4fa6c6bc4355|Bears|CARK|7fd64804-c10e-487d-b6de-3774bc91507e|763ae15d-32b0-476d-aa12-0c7f4a3cd423
e7ff6d5c-07e9-42af-955d-0a0b8c1e2288|Privateers|UNO|f7ae94e9-d8f7-4471-8f1b-fa51b590b506|763ae15d-32b0-476d-aa12-0c7f4a3cd423
eda6c307-1e0f-4a28-82f4-ee9653b343fb|Cardinals|LAM|92d5d5b6-74f2-4fd7-9063-74d758c0aeac|763ae15d-32b0-476d-aa12-0c7f4a3cd423
fe21a988-3e96-4f3c-8f9f-b449ccda43b0|Islanders|AMCC|88c938d4-47ec-45de-bd04-11c53cc36581|763ae15d-32b0-476d-aa12-0c7f4a3cd423
1394dd8a-040e-4509-9ee3-761d60eaf6c9|Golden Lions|ARPB|c652d52c-d787-4a99-b50d-546c3a8b8b60|7be69d78-bd13-4bfa-ae33-a6e48131a28f
1bddc811-44cf-4e53-b4ab-11c8dc82c9de|Braves|ALCN|f23ac131-4440-422f-914c-7f39b0c8db48|7be69d78-bd13-4bfa-ae33-a6e48131a28f
267d417a-8f85-4c87-a15a-068c089a74c6|Hornets|ALST|70869d17-505b-40dd-b7da-392fa823e9fe|7be69d78-bd13-4bfa-ae33-a6e48131a28f
5873529e-e5e3-4a06-8a03-fa4cbe509880|Delta Devils|MVSU|f191ce99-dffa-4623-a5fa-326a55bdb1e7|7be69d78-bd13-4bfa-ae33-a6e48131a28f
6776c7e6-f4c2-47bd-99e5-39fc179a3197|Tigers|GRAM|de074131-0d69-4fff-b8cb-4b006c6c92ac|7be69d78-bd13-4bfa-ae33-a6e48131a28f
91ec9ba2-12e5-4a75-9410-a166c82163fd|Panthers|PV|9631f0ff-7dbd-4c3f-8b66-d1e5fe765df4|7be69d78-bd13-4bfa-ae33-a6e48131a28f
949c3398-85e4-4c63-ba71-9a82e06ddea4|Bulldogs|AAMU|2f12ffa0-432f-4147-810f-1baccff6d116|7be69d78-bd13-4bfa-ae33-a6e48131a28f
a3b13d27-ec14-4a7d-88a2-0bc9f7b58984|Jaguars|SOU|60129c5d-721b-4ab3-9d6e-8a0123ad46b3|7be69d78-bd13-4bfa-ae33-a6e48131a28f
c444e03b-d16b-48b2-9b18-823c2647d41d|Tigers|JKST|e28afaa2-23e8-4139-bebd-51f01828b4cb|7be69d78-bd13-4bfa-ae33-a6e48131a28f
